Date,Open,High,Low,Close,Adj Close,Volume,daily pct_change,5 days pct_change,10 days pct_change,20 days pct_change,,,,,,,HS Index,daily pct_change,5 days pct_change,10 days pct_change,20 days pct_change
23/9/2005,15169.04004,15169.87988,15045.54004,15143.96973,15143.96973,269944600,-0.24%,0.68%,-0.15%,1.71%,,,,,,,,,,,
26/9/2005,15166.16016,15279.04004,15127.99023,15274.30957,15274.30957,293050400,0.86%,1.94%,0.72%,1.95%,,,,,,,,,,,
27/9/2005,15286.51953,15312.36035,15163.66992,15189.87988,15189.87988,253552400,-0.55%,-0.34%,-0.07%,2.38%,,,,,,,,,,,
28/9/2005,15186.12988,15269.04004,15164.86035,15221.45996,15221.45996,312616200,0.21%,-0.01%,1.00%,2.01%,,,,,,,,,,,
29/9/2005,15248.87012,15432.9502,15241.49023,15431.25,15431.25,378787200,1.38%,1.66%,2.28%,3.54%,,,,,,,,,,,
30/9/2005,15449.2998,15470.50977,15394.67969,15428.51953,15428.51953,351307200,-0.02%,1.88%,2.58%,1.88%,,,,,,,,,,,
3/10/2005,15399.87012,15452.28027,15369.23047,15394.38965,15394.38965,270527400,-0.22%,0.79%,2.74%,1.13%,,,,,,,,,,,
4/10/2005,15397.37988,15493,15382.20996,15382.20996,15382.20996,317223200,-0.08%,1.27%,0.92%,1.01%,,,,,,,,,,,
5/10/2005,15317.08008,15317.08008,15137.51953,15161.03027,15161.03027,427003600,-1.44%,-0.40%,-0.41%,0.00%,,,,,,,,,,,
6/10/2005,14943.21973,14945.96973,14823,14839.2998,14839.2998,552974000,-2.12%,-3.84%,-2.24%,-2.53%,,,,,,,,,,,
7/10/2005,14857.19043,14899.23047,14798.91016,14847.79004,14847.79004,453735200,0.06%,-3.76%,-1.96%,-2.10%,,,,,,,,,,,
10/10/2005,14898.83984,14933.92969,14852.33008,14898.76953,14898.76953,280169400,0.34%,-3.22%,-2.46%,-1.76%,,,,,,,,,,,
12/10/2005,14880.45996,14933.12012,14557.51953,14575.01953,14575.01953,547705800,-2.17%,-5.25%,-4.05%,-4.11%,,,,,,,,,,,
13/10/2005,14527.01953,14644.66016,14508.54004,14621.83008,14621.83008,339541800,0.32%,-3.56%,-3.94%,-2.98%,,,,,,,,,,,
14/10/2005,14577.37012,14577.37012,14439.12988,14485.87988,14485.87988,433301600,-0.93%,-2.38%,-6.13%,-3.98%,,,,,,,,,,,
17/10/2005,14551.74023,14572.67969,14449.37988,14541.34961,14541.34961,310244800,0.38%,-2.06%,-5.75%,-3.32%,,,,,,,,,,,
18/10/2005,14585.84961,14649.70996,14563.51953,14597.40039,14597.40039,281016800,0.39%,-2.02%,-5.18%,-2.57%,,,,,,,,,,,
19/10/2005,14434.73047,14463.07031,14345.87012,14372.75977,14372.75977,439359200,-1.54%,-1.39%,-6.56%,-5.70%,,,,,,,,,,,
20/10/2005,14477.54004,14524.66016,14398.96973,14408.94043,14408.94043,357183200,0.25%,-1.46%,-4.96%,-5.35%,,,,,,,,,,,
21/10/2005,14364.67969,14491.94043,14308.61035,14487.84961,14487.84961,507689800,0.55%,0.01%,-2.37%,-4.56%,,,,,,,,,,,
24/10/2005,14470.66992,14505.55957,14321.61035,14402.34961,14402.34961,290231200,-0.59%,-0.96%,-3.00%,-4.90%,,,,,,,,,,,
25/10/2005,14566.0498,14566.09961,14422.40039,14424.87988,14424.87988,319840600,0.16%,-1.18%,-3.18%,-5.56%,,,,,,,,,,,
26/10/2005,14446.96973,14474.16016,14361.75977,14458.13965,14458.13965,394435000,0.23%,0.59%,-0.80%,-4.82%,,,,,,,,,,,
27/10/2005,14475.66016,14484.32031,14376.86035,14381.05957,14381.05957,270958200,-0.53%,-0.19%,-1.65%,-5.52%,,,,,,,,,,,
28/10/2005,14282.08984,14295.88965,14189.46973,14215.83008,14215.83008,382679000,-1.15%,-1.88%,-1.86%,-7.88%,,,,,,,,,,,
31/10/2005,14313.41992,14393.28027,14255.92969,14386.37012,14386.37012,268522400,1.20%,-0.11%,-1.07%,-6.75%,,,,,,,,,,,
1/11/2005,14485.34961,14591.41992,14470.58008,14572.25977,14572.25977,395000600,1.29%,1.02%,-0.17%,-5.34%,,,,,,,,,,,
2/11/2005,14583.08984,14604.5,14544.65039,14597.48047,14597.48047,270334600,0.17%,0.96%,1.56%,-5.10%,,,,,,,,,,,
3/11/2005,14626.61035,14649.86035,14546.87988,14601.58984,14601.58984,264688800,0.03%,1.53%,1.34%,-3.69%,,,,,,,,,,,
4/11/2005,14660.33984,14668.53027,14536.28027,14585.79004,14585.79004,254565600,-0.11%,2.60%,0.68%,-1.71%,,,,,,,,,,,
7/11/2005,14498.83984,14503.46973,14353.90039,14365.79004,14365.79004,310755600,-1.51%,-0.14%,-0.25%,-3.25%,,,,,,,,,,,
8/11/2005,14420.5498,14435.24023,14317.50977,14403.2002,14403.2002,259478400,0.26%,-1.16%,-0.15%,-3.33%,,,,,,,,,,,
9/11/2005,14440.61035,14626.59961,14417.46973,14597.5498,14597.5498,329370000,1.35%,0.00%,0.96%,0.15%,,,,,,,,,,,
10/11/2005,14586.00977,14642.84961,14567.5498,14633.33008,14633.33008,251755600,0.25%,0.22%,1.75%,0.08%,,,,,,,,,,,
11/11/2005,14668.23047,14808.46973,14655.73047,14740.59961,14740.59961,322659000,0.73%,1.06%,3.69%,1.76%,,,,,,,,,,,
14/11/2005,14760.40039,14772.92969,14541.99023,14629.49023,14629.49023,273048000,-0.75%,1.84%,1.69%,0.61%,,,,,,,,,,,
15/11/2005,14573.51953,14671.01953,14518.75,14627.41016,14627.41016,254867800,-0.01%,1.56%,0.38%,0.21%,,,,,,,,,,,
16/11/2005,14632.40039,14683.99023,14603.7002,14650.54004,14650.54004,217729000,0.16%,0.36%,0.36%,1.93%,,,,,,,,,,,
17/11/2005,14672.7998,14788.62012,14620.41992,14787.98047,14787.98047,331421400,0.94%,1.06%,1.28%,2.63%,,,,,,,,,,,
18/11/2005,14915,14924.62012,14865.80957,14883.32031,14883.32031,381015600,0.64%,0.97%,2.04%,2.73%,,,,,,,,,,,
21/11/2005,14939.7002,14942.07031,14843.87012,14885.57031,14885.57031,242625000,0.02%,1.75%,3.62%,3.36%,,,,,,,,,,,
22/11/2005,14881.91992,14897.7998,14806.95996,14885.65039,14885.65039,197108000,0.00%,1.77%,3.35%,3.19%,,,,,,,,,,,
23/11/2005,14961.92969,15071.23047,14925.71973,15062.34961,15062.34961,393797800,1.19%,2.81%,3.18%,4.18%,,,,,,,,,,,
24/11/2005,15111.03027,15117.87988,15042.2998,15084.38965,15084.38965,262069400,0.15%,2.00%,3.08%,4.89%,,,,,,,,,,,
25/11/2005,15053.91992,15100.94043,15027.75977,15081.46973,15081.46973,231676200,-0.02%,1.33%,2.31%,6.09%,,,,,,,,,,,
28/11/2005,15099.62988,15133.87988,15073.5498,15100,15100,183583400,0.12%,1.44%,3.22%,4.96%,,,,,,,,,,,
29/11/2005,15058.99023,15062.01953,14958.78027,15028.75977,15028.75977,226451800,-0.47%,0.96%,2.74%,3.13%,,,,,,,,,,,
30/11/2005,15028.74023,15072.83984,14936.90039,14937.13965,14937.13965,304252400,-0.61%,-0.83%,1.96%,2.33%,,,,,,,,,,,
1/12/2005,14881.21973,15068.03027,14866.09961,15068.03027,15068.03027,412240200,0.88%,-0.11%,1.89%,3.19%,,,,,,,,,,,
2/12/2005,15178.09961,15232.32031,15129.29004,15200.37988,15200.37988,377939200,0.88%,0.79%,2.13%,4.21%,,,,,,,,,,,
5/12/2005,15208.86035,15208.86035,15145.15039,15158.82031,15158.82031,222779400,-0.27%,0.39%,1.84%,5.52%,,,,,,,,,,,
6/12/2005,15156.83984,15161.87988,14967.78027,14990.61035,14990.61035,376164400,-1.11%,-0.25%,0.71%,4.08%,,,,,,,,,,,
7/12/2005,15026.91992,15134.9502,14960.21973,15134.9502,15134.9502,335154000,0.96%,1.32%,0.48%,3.68%,,,,,,,,,,,
8/12/2005,15095.17969,15095.17969,14860.54004,14879.16016,14879.16016,348480000,-1.69%,-1.25%,-1.36%,1.68%,,,,,,,,,,,
9/12/2005,14905.57031,14953.33984,14870.95996,14910.50977,14910.50977,232244400,0.21%,-1.91%,-1.13%,1.15%,,,,,,,,,,,
12/12/2005,14991.62012,15079.95996,14972.05957,14984.40039,14984.40039,199318800,0.50%,-1.15%,-0.77%,2.43%,,,,,,,,,,,
13/12/2005,14981.23047,14995.62988,14863.83984,14942.62012,14942.62012,330070000,-0.28%,-0.32%,-0.57%,2.15%,,,,,,,,,,,
14/12/2005,14981.4502,14981.4502,14867.71973,14976.25977,14976.25977,278860600,0.23%,-1.05%,0.26%,2.22%,,,,,,,,,,,
15/12/2005,15039.62988,15078.91992,15025.54004,15059.01953,15059.01953,318937000,0.55%,1.21%,-0.06%,1.83%,,,,,,,,,,,
16/12/2005,15077.98047,15078.37012,14967.78027,15029.80957,15029.80957,306449400,-0.19%,0.80%,-1.12%,0.98%,,,,,,,,,,,
19/12/2005,15044.90039,15200.11035,15044.90039,15182.88965,15182.88965,310365600,1.02%,1.32%,0.16%,2.00%,,,,,,,,,,,
20/12/2005,15172.12988,15200.7002,15128.58984,15169.16992,15169.16992,250971000,-0.09%,1.52%,1.19%,1.90%,,,,,,,,,,,
21/12/2005,15219.26953,15272.71973,15210.92969,15221.41992,15221.41992,243252200,0.34%,1.64%,0.57%,1.06%,,,,,,,,,,,
22/12/2005,15251.09961,15252.4502,15170.91992,15182.53027,15182.53027,243697200,-0.26%,0.82%,2.04%,0.65%,,,,,,,,,,,
23/12/2005,15208.83984,15226.03027,15182.63965,15183.58008,15183.58008,164157400,0.01%,1.02%,1.83%,0.68%,,,,,,,,,,,
28/12/2005,15076.94043,15173.48047,15049.41016,15101.54004,15101.54004,215911000,-0.54%,-0.54%,0.78%,0.01%,,,,,,,,,,,
29/12/2005,15146.5498,15151.32031,15028.28027,15045.58984,15045.58984,266347000,-0.37%,-0.81%,0.69%,0.11%,,,,,,,,,,,
30/12/2005,14959.41992,14972.2002,14811.63965,14876.42969,14876.42969,448872000,-1.12%,-2.27%,-0.67%,-0.41%,,,,,,,,,,,
3/1/2006,14843.96973,14945.0498,14843.96973,14944.76953,14944.76953,250383000,0.46%,-1.57%,-0.76%,-0.82%,,,,,,,,,,,
4/1/2006,15112.75977,15208.86035,15085.44043,15200.05957,15200.05957,565220200,1.71%,0.11%,1.13%,0.00%,,,,,,,,,,,
5/1/2006,15313.84961,15373.79004,15261.82031,15271.12988,15271.12988,514294600,0.47%,1.12%,0.58%,0.74%,,,,,,,,,,,
6/1/2006,15327.29004,15347,15252.48047,15344.44043,15344.44043,397727400,0.48%,1.99%,1.16%,2.36%,,,,,,,,,,,
9/1/2006,15497.96973,15602.87988,15497.71973,15547.42969,15547.42969,581542400,1.32%,4.51%,2.14%,2.73%,,,,,,,,,,,
10/1/2006,15638.40039,15658.91016,15500.16016,15569.91016,15569.91016,581719000,0.14%,4.18%,2.55%,4.64%,,,,,,,,,,,
11/1/2006,15584.54004,15725.46973,15584.54004,15650.87988,15650.87988,576574400,0.52%,2.97%,3.08%,4.97%,,,,,,,,,,,
12/1/2006,15767.94043,15791.2998,15651.95996,15719.37012,15719.37012,503136400,0.44%,2.94%,4.09%,4.90%,,,,,,,,,,,
13/1/2006,15672.38965,15792.36035,15670.76953,15787.96973,15787.96973,380816800,0.44%,2.89%,4.93%,5.66%,,,,,,,,,,,
16/1/2006,15787.26953,15816.54004,15745.04004,15777.71973,15777.71973,393659200,-0.06%,1.48%,6.06%,5.35%,,,,,,,,,,,
17/1/2006,15798.51953,15798.51953,15550.23047,15576.2002,15576.2002,506251600,-1.28%,0.04%,4.23%,3.43%,,,,,,,,,,,
18/1/2006,15426.91992,15525.59961,15376.4502,15481.20996,15481.20996,437278800,-0.61%,-1.08%,1.85%,3.00%,,,,,,,,,,,
19/1/2006,15555.78027,15675.26953,15549.67969,15670.41992,15670.41992,418395400,1.22%,-0.31%,2.61%,3.21%,,,,,,,,,,,
20/1/2006,15700.70996,15788.07031,15565.50977,15662.08008,15662.08008,556324200,-0.05%,-0.80%,2.07%,3.25%,,,,,,,,,,,
23/1/2006,15454.7998,15497.92969,15412.25977,15464.76953,15464.76953,512870000,-1.26%,-1.98%,-0.53%,1.60%,,,,,,,,,,,
24/1/2006,15540.91992,15551.66016,15463.11035,15530.57031,15530.57031,334958200,0.43%,-0.29%,-0.25%,2.29%,,,,,,,,,,,
25/1/2006,15560.66016,15572.37988,15487.67969,15520.38965,15520.38965,375993800,-0.07%,0.25%,-0.83%,2.22%,,,,,,,,,,,
26/1/2006,15550.33008,15563.40039,15469.24023,15520.07031,15520.07031,361639800,0.00%,-0.96%,-1.27%,2.77%,,,,,,,,,,,
27/1/2006,15659.20996,15770.4502,15650.69043,15753.13965,15753.13965,900109200,1.50%,0.58%,-0.22%,4.70%,,,,,,,,,,,
1/2/2006,15798.44043,15808.17969,15653.90039,15742.2998,15742.2998,540984600,-0.07%,1.79%,-0.22%,5.82%,,,,,,,,,,,
2/2/2006,15771.33984,15775.65039,15666.94043,15691.69043,15691.69043,510822200,-0.32%,1.04%,0.74%,5.00%,,,,,,,,,,,
3/2/2006,15472.03027,15486.74023,15420.66016,15429.73047,15429.73047,565005800,-1.67%,-0.58%,-0.33%,1.51%,,,,,,,,,,,
6/2/2006,15415.87988,15564.95996,15374.88965,15548.05957,15548.05957,473072800,0.77%,0.18%,-0.78%,1.81%,,,,,,,,,,,
7/2/2006,15558.51953,15560.40039,15466.46973,15517.00977,15517.00977,526470000,-0.20%,-1.50%,-0.93%,1.12%,,,,,,,,,,,
8/2/2006,15451.20996,15469.50977,15327.07031,15373.44043,15373.44043,612390600,-0.93%,-2.34%,-0.59%,-1.12%,,,,,,,,,,,
9/2/2006,15443.42969,15467.66992,15371.73047,15413.42969,15413.42969,397975800,0.26%,-1.77%,-0.75%,-1.01%,,,,,,,,,,,
10/2/2006,15365.38965,15443.4502,15355.44043,15425.9502,15425.9502,411900800,0.08%,-0.02%,-0.61%,-1.44%,,,,,,,,,,,
13/2/2006,15303.04004,15355.38965,15267.9502,15312.08984,15312.08984,406328000,-0.74%,-1.52%,-1.34%,-2.59%,,,,,,,,,,,
14/2/2006,15241.66016,15445.07031,15240.9502,15420.32031,15420.32031,417382000,0.71%,-0.62%,-2.11%,-2.33%,,,,,,,,,,,
15/2/2006,15449.13965,15514.92969,15316.62988,15423.25977,15423.25977,436302800,0.02%,0.32%,-2.03%,-2.25%,,,,,,,,,,,
16/2/2006,15495.7998,15495.7998,15436.53027,15450.87988,15450.87988,373306400,0.18%,0.24%,-1.53%,-0.80%,,,,,,,,,,,
17/2/2006,15517.91992,15520.59961,15437.54004,15475.69043,15475.69043,354205000,0.16%,0.32%,0.30%,-0.04%,,,,,,,,,,,
20/2/2006,15525.74023,15627.0498,15525.74023,15598.66992,15598.66992,326216800,0.79%,1.87%,0.33%,-0.46%,,,,,,,,,,,
21/2/2006,15651.74023,15661.2002,15567.62988,15627.24023,15627.24023,359727400,0.18%,1.34%,0.71%,-0.22%,,,,,,,,,,,
22/2/2006,15613.86035,15641.78027,15584.26953,15635.71973,15635.71973,285357400,0.05%,1.38%,1.71%,1.11%,,,,,,,,,,,
23/2/2006,15651.78027,15849.86035,15611.5498,15812.53027,15812.53027,527662800,1.13%,2.34%,2.59%,1.82%,,,,,,,,,,,
24/2/2006,15848.5,15875.33008,15779.79004,15856.0498,15856.0498,350481000,0.28%,2.46%,2.79%,2.16%,,,,,,,,,,,
27/2/2006,15943.63965,15999.30957,15890.7998,15949.88965,15949.88965,417455600,0.59%,2.25%,4.17%,2.77%,,,,,,,,,,,
28/2/2006,15920.49023,15928.08008,15824.4502,15918.48047,15918.48047,357386400,-0.20%,1.86%,3.23%,1.05%,,,,,,,,,,,
1/3/2006,15768.20996,15887.62988,15768.20996,15818.08984,15818.08984,296409200,-0.63%,1.17%,2.56%,0.48%,,,,,,,,,,,
2/3/2006,15905.94043,15922.9502,15836.36035,15882.4502,15882.4502,294946800,0.41%,0.44%,2.79%,1.22%,,,,,,,,,,,
3/3/2006,15887.66992,15896.55957,15802,15802,15802,398964400,-0.51%,-0.34%,2.11%,2.41%,,,,,,,,,,,
6/3/2006,15812.71973,15845.2002,15777,15811.83008,15811.83008,280681600,0.06%,-0.87%,1.37%,1.70%,,,,,,,,,,,
7/3/2006,15835.46973,15835.46973,15560.62012,15602.36035,15602.36035,503860000,-1.32%,-1.99%,-0.16%,0.55%,,,,,,,,,,,
8/3/2006,15545.41992,15555.82031,15348.21973,15493.08984,15493.08984,496846400,-0.70%,-2.05%,-0.91%,0.78%,,,,,,,,,,,
9/3/2006,15526.08984,15555.61035,15458.78027,15510.12988,15510.12988,371035400,0.11%,-2.34%,-1.91%,0.63%,,,,,,,,,,,
10/3/2006,15521.40039,15521.40039,15397.17969,15445.0498,15445.0498,227922800,-0.42%,-2.26%,-2.59%,0.12%,,,,,,,,,,,
13/3/2006,15542.79004,15545.84961,15469.76953,15542.07031,15542.07031,213722400,0.63%,-1.71%,-2.56%,1.50%,,,,,,,,,,,
14/3/2006,15548.12988,15548.26953,15461.80957,15519.75977,15519.75977,285640000,-0.14%,-0.53%,-2.50%,0.64%,,,,,,,,,,,
15/3/2006,15647.42969,15762.11035,15647,15720.36035,15720.36035,324151000,1.29%,1.47%,-0.62%,1.93%,,,,,,,,,,,
16/3/2006,15753.36035,15773.73047,15668.33984,15729.04004,15729.04004,237243800,0.06%,1.41%,-0.97%,1.80%,,,,,,,,,,,
17/3/2006,15778.48047,15845.96973,15715.41016,15801.66016,15801.66016,431043600,0.46%,2.31%,0.00%,2.11%,,,,,,,,,,,
20/3/2006,15868.49023,15973.00977,15862.90039,15929.9502,15929.9502,428078000,0.81%,2.50%,0.75%,2.12%,,,,,,,,,,,
21/3/2006,15911.49023,15936.17969,15870.73047,15922.75,15922.75,249834200,-0.05%,2.60%,2.05%,1.89%,,,,,,,,,,,
22/3/2006,15790.4502,15840.13965,15619.13965,15642.80957,15642.80957,383483600,-1.76%,-0.49%,0.97%,0.05%,,,,,,,,,,,
23/3/2006,15689.61035,15772.92969,15669.46973,15771.16992,15771.16992,315598200,0.82%,0.27%,1.68%,-0.26%,,,,,,,,,,,
24/3/2006,15778.17969,15792.04004,15671.62988,15716.45996,15716.45996,290918200,-0.35%,-0.54%,1.76%,-0.88%,,,,,,,,,,,
27/3/2006,15743.66992,15847.75,15694.11035,15815.87012,15815.87012,416034600,0.63%,-0.72%,1.76%,-0.84%,,,,,,,,,,,
28/3/2006,15824.53027,15920.07031,15787,15856.58008,15856.58008,563170400,0.26%,-0.42%,2.17%,-0.39%,,,,,,,,,,,
29/3/2006,15790.42969,15843.09961,15729.25977,15745.11035,15745.11035,365452000,-0.70%,0.65%,0.16%,-0.46%,,,,,,,,,,,
30/3/2006,15819.41992,15954.91016,15819.41992,15880.69043,15880.69043,422453600,0.86%,0.69%,0.96%,-0.01%,,,,,,,,,,,
31/3/2006,15942.73047,15964.34961,15739.19043,15805.04004,15805.04004,424538400,-0.48%,0.56%,0.02%,0.02%,,,,,,,,,,,
3/4/2006,15904.96973,16076.74023,15877.44043,16063.75,16063.75,340218000,1.64%,1.57%,0.84%,1.59%,,,,,,,,,,,
4/4/2006,16107.21973,16121.21973,16039.50977,16100.08984,16100.08984,380671000,0.23%,1.54%,1.11%,3.19%,,,,,,,,,,,
6/4/2006,16222.29004,16423.31055,16190.5498,16411.13086,16411.13086,575474200,1.93%,4.23%,4.91%,5.93%,,,,,,,,,,,
7/4/2006,16415.51953,16534.83008,16328.62988,16471.7793,16471.7793,450439600,0.37%,3.72%,4.44%,6.20%,,,,,,,,,,,
10/4/2006,16383.58008,16527.93945,16374.58984,16521.58984,16521.58984,335448400,0.30%,4.53%,5.12%,6.97%,,,,,,,,,,,
11/4/2006,16480.85938,16505.75977,16381.00977,16475.81055,16475.81055,295626400,-0.28%,2.57%,4.17%,6.01%,,,,,,,,,,,
12/4/2006,16414.36914,16427.56055,16260.87988,16310.75977,16310.75977,448174000,-1.00%,1.31%,2.86%,5.10%,,,,,,,,,,,
13/4/2006,16360.16016,16446.66992,16308.76953,16429.44922,16429.44922,337570600,0.73%,0.11%,4.35%,4.51%,,,,,,,,,,,
18/4/2006,16534.90039,16643.80078,16533.07031,16637.5293,16637.5293,422676000,1.27%,1.01%,4.77%,5.78%,,,,,,,,,,,
19/4/2006,16858.0293,16897.81055,16780.5293,16830.43945,16830.43945,564111600,1.16%,1.87%,6.49%,6.51%,,,,,,,,,,,
20/4/2006,16888.88086,16953.25,16753.18945,16944.33984,16944.33984,436367800,0.68%,2.84%,5.48%,6.37%,,,,,,,,,,,
21/4/2006,16893.51953,16991.51953,16808.61914,16912.15039,16912.15039,414154200,-0.19%,3.69%,5.04%,6.21%,,,,,,,,,,,
24/4/2006,16917.60938,16930.00977,16678.31055,16705.66992,16705.66992,479641800,-1.22%,1.68%,1.79%,6.79%,,,,,,,,,,,
25/4/2006,16734.83008,16746.31055,16547.30078,16577.76953,16577.76953,495561400,-0.77%,-0.36%,0.64%,5.11%,,,,,,,,,,,
26/4/2006,16628.59961,16739.26953,16539.07031,16672.66016,16672.66016,397465000,0.57%,-0.94%,0.91%,6.08%,,,,,,,,,,,
27/4/2006,16749.48047,16856.9707,16728.84961,16742.84961,16742.84961,293001200,0.42%,-1.19%,1.62%,5.86%,,,,,,,,,,,
28/4/2006,16461.59961,16672.41016,16429.5,16661.30078,16661.30078,362459600,-0.49%,-1.48%,2.15%,5.07%,,,,,,,,,,,
2/5/2006,16764.58984,16896.85938,16744.16016,16868.03906,16868.03906,594247400,1.24%,0.97%,2.67%,7.13%,,,,,,,,,,,
3/5/2006,17066.98047,17099.48047,16970.40039,17026.98047,17026.98047,530625800,0.94%,2.71%,2.34%,7.22%,,,,,,,,,,,
4/5/2006,16966.24023,17076.91992,16966.24023,17013.92969,17013.92969,357919200,-0.08%,2.05%,1.09%,7.65%,,,,,,,,,,,
8/5/2006,17204.25,17328.42969,17204.25,17301.78906,17301.78906,552253400,1.69%,3.34%,2.11%,7.71%,,,,,,,,,,,
9/5/2006,17278.86914,17278.86914,17118.2207,17133.99023,17133.99023,470048000,-0.97%,2.84%,1.31%,6.42%,,,,,,,,,,,
10/5/2006,17205.34961,17239.21094,17018.16992,17080.58984,17080.58984,388062000,-0.31%,1.26%,2.24%,4.08%,,,,,,,,,,,
11/5/2006,17065.96094,17185.78906,17010.40039,17140.7793,17140.7793,513897600,0.35%,0.67%,3.40%,4.06%,,,,,,,,,,,
12/5/2006,16868.85938,16967.03906,16845.84961,16901.84961,16901.84961,405818200,-1.39%,-0.66%,1.37%,2.30%,,,,,,,,,,,
15/5/2006,16623.34961,16673.5293,16455.46094,16494.83984,16494.83984,469529000,-2.41%,-4.66%,-1.48%,0.12%,,,,,,,,,,,
16/5/2006,16400.66016,16435.55078,16247.58008,16393.10938,16393.10938,582736400,-0.62%,-4.32%,-1.61%,0.50%,,,,,,,,,,,
17/5/2006,16497.91016,16626.71094,16421.08984,16615.55078,16615.55078,482784400,1.36%,-2.72%,-1.50%,1.13%,,,,,,,,,,,
18/5/2006,16232.16016,16363.33984,16177.17969,16266.51953,16266.51953,503735800,-2.10%,-5.10%,-4.47%,-2.23%,,,,,,,,,,,
19/5/2006,16169.78027,16361.94043,16155.76953,16313.36035,16313.36035,360012400,0.29%,-3.48%,-4.12%,-3.07%,,,,,,,,,,,
22/5/2006,16295.37012,16304.9502,15790.44043,15805.51953,15805.51953,472615200,-3.11%,-4.18%,-8.65%,-6.72%,,,,,,,,,,,
23/5/2006,15747.40039,15888.48047,15691.12988,15864.55957,15864.55957,561383400,0.37%,-3.22%,-7.41%,-6.19%,,,,,,,,,,,
24/5/2006,15857.20996,15930.16992,15673.75,15822.63965,15822.63965,468294200,-0.26%,-4.77%,-7.36%,-5.29%,,,,,,,,,,,
25/5/2006,15741.80957,15764.71973,15626.9502,15696.88965,15696.88965,426455600,-0.79%,-3.50%,-8.42%,-5.31%,,,,,,,,,,,
26/5/2006,15897.28027,15932.25977,15814.92969,15895.09961,15895.09961,438535400,1.26%,-2.56%,-5.96%,-4.66%,,,,,,,,,,,
29/5/2006,15976.26953,16006.07031,15919.12988,15963.76953,15963.76953,307278200,0.43%,1.00%,-3.22%,-4.65%,,,,,,,,,,,
30/5/2006,15976.37012,15976.37012,15840.33984,15857.88965,15857.88965,393298000,-0.66%,-0.04%,-3.26%,-4.82%,,,,,,,,,,,
1/6/2006,15817.82031,15923.73047,15605.95996,15645.26953,15645.26953,488738600,-1.34%,-1.12%,-5.84%,-7.25%,,,,,,,,,,,
2/6/2006,15731.82031,15920.05957,15677.04004,15912.70996,15912.70996,473210800,1.71%,1.37%,-2.18%,-6.54%,,,,,,,,,,,
5/6/2006,15964.30957,16062.26953,15943.41992,16016.23047,16016.23047,307784200,0.65%,0.76%,-1.82%,-5.86%,,,,,,,,,,,
6/6/2006,15844.91992,15985.99023,15824.19043,15973.11035,15973.11035,318078400,-0.27%,0.06%,1.06%,-7.68%,,,,,,,,,,,
7/6/2006,15916.76953,15944.48047,15776.37012,15816.5498,15816.5498,320045000,-0.98%,-0.26%,-0.30%,-7.69%,,,,,,,,,,,
8/6/2006,15603.11035,15611.51953,15419.41992,15450.11035,15450.11035,560586400,-2.32%,-1.25%,-2.35%,-9.55%,,,,,,,,,,,
9/6/2006,15468.83008,15640.30957,15405.79004,15628.69043,15628.69043,441323800,1.16%,-1.78%,-0.43%,-8.82%,,,,,,,,,,,
12/6/2006,15560.70996,15680.32031,15498.26953,15621.44043,15621.44043,282433200,-0.05%,-2.46%,-1.72%,-7.58%,,,,,,,,,,,
13/6/2006,15417.24023,15437.25977,15204.86035,15234.41992,15234.41992,487668800,-2.48%,-4.62%,-4.57%,-7.64%,,,,,,,,,,,
14/6/2006,15238.58008,15396.5,15214.69043,15247.91992,15247.91992,410959200,0.09%,-3.60%,-3.85%,-6.99%,,,,,,,,,,,
15/6/2006,15419.67969,15455.57031,15355.42969,15435.08008,15435.08008,461480000,1.23%,-0.10%,-1.34%,-7.10%,,,,,,,,,,,
16/6/2006,15807.37012,15851.50977,15749.45996,15842.65039,15842.65039,562540800,2.64%,1.37%,-0.44%,-2.61%,,,,,,,,,,,
19/6/2006,15759.95996,15781.55957,15723.36035,15768.86035,15768.86035,192452000,-0.47%,0.94%,-1.54%,-3.34%,,,,,,,,,,,
20/6/2006,15709,15709,15555.24023,15608.96973,15608.96973,449964000,-1.01%,2.46%,-2.28%,-1.24%,,,,,,,,,,,
21/6/2006,15599.86035,15667.7002,15520.41992,15659.36035,15659.36035,251937000,0.32%,2.70%,-0.99%,-1.29%,,,,,,,,,,,
22/6/2006,15859.84961,15885.70996,15798.59961,15826.7002,15826.7002,330942400,1.07%,2.54%,2.44%,0.03%,,,,,,,,,,,
23/6/2006,15729.5498,15828.49023,15682.80957,15808.80957,15808.80957,339210000,-0.11%,-0.21%,1.15%,0.71%,,,,,,,,,,,
26/6/2006,15756.67969,15841.13965,15726.80957,15804.80957,15804.80957,306761400,-0.03%,0.23%,1.17%,-0.57%,,,,,,,,,,,
27/6/2006,15827.84961,15892.91992,15770.91992,15774.7002,15774.7002,294448900,-0.19%,1.06%,3.55%,-1.18%,,,,,,,,,,,
28/6/2006,15632.44043,15742.66016,15613.2002,15742.66016,15742.66016,303054000,-0.20%,0.53%,3.24%,-0.73%,,,,,,,,,,,
29/6/2006,15890.2002,15916,15844.11035,15865.21973,15865.21973,364663200,0.78%,0.24%,2.79%,1.41%,,,,,,,,,,,
30/6/2006,16170.79004,16273.74023,16125.25977,16267.62012,16267.62012,555019000,2.54%,2.90%,2.68%,2.23%,,,,,,,,,,,
